,business_id,name,postal_code,score
4329,66543,"SINTO GOURMET, LLC",94102,100
4330,66567,DELL 'UVA,94110,92.33333333
4331,66570,HYDE AWAY BLUES BBQ CAFE,94109,87.2
4332,66583,KARA'S CUPCAKES,94107,98.5
4333,66584,WESTERN DONUTS SHOP #2,94112,95.75
4334,66592,JOHN KING SENIOR CENTER,94134,99
4335,66612,KAMA SUSHI,94131,86.5
4336,66627,"NEXT DOOR SWEETS, INC.",94122,90.33333333
4337,66635,PALOU MARKET,94124,89
4338,66637,GODZILA SUSHI,94115,96.4
4339,66640,CURRY BOYZZ,94114,73.33333333
4341,66652,METROPOLIS BAKING COMPANY,94115,100
4342,66656,ANOTHER CAFE,94109,88.5
4343,66670,CAFE SOPHIE,94114,100
4344,66675,UNITED NATIONS CAFE,94102,91.33333333
4345,66679,NEW WOEY LOY GOEY RESTAURANT,94133,86
4346,66684,THE ICE CREAM BAR,94117,95
4347,66685,TACOLICIOUS,94110,90.5
4348,66687,CHIPOTLE MEXICAN GRILL,94132,96
4349,66688,SOUFFLES CAFE,94133,82.5
4350,66694,STREETS,94102,100
4351,66695,LEE'S DELI,94111,96.33333333
4354,66702,PIZZA JOINT & GRILL,94110,89.25
4355,66703,TEAWAY,94122,79.8
4356,66704,DR. TEETH AND THE ELECTRIC MAYHEM,94110,95
4357,66705,GREEN ISLAND RESTAURANT,94118,91.33333333
4358,66709,MINT,94102,99
4359,66711,PARIS PIZZA,94133,92.33333333
4360,66712,CASTAGNA,94123,90.66666667
4361,66715,BRICK AND MORTAR,94103,98
4362,66717,GIORDANO BROS.,94103,96.6
4363,66719,SAPOTEN,94121,86.5
4365,66732,SOMA RESTAURANT AND BAR,94103,86.75
4366,66736,SOZAI,94122,83.75
4367,66737,THE PASTRY CUPBOARD,94102,98
4368,66749,KA KA VIETNAMESE SANDWICHES,94118,94
4369,66751,DELI 23,94110,81.66666667
4370,66768,LITTLE VINE,94133,98.5
4371,66771,STANZA,94117,93.75
4372,66772,SHACHA MUISCA FUSION AND CAFE,94110,95.16666667
4373,66786,CP - GRAND PLAZA BAR,94124,99.4
4374,66791,CP - LEMONADE CART,94124,96
4375,66792,CP - SIFTER SAUSAGE,94124,98.5
4376,66793,CP - ROOM D14,94124,96.90909091
4377,66794,CP - ROOM D18,94124,98
4378,66798,HISAGO,94118,94
4379,66800,THAI IDEA VEGETARIAN,94109,86.75
4380,66806,THE MELT,94104,97
4381,66808,BURGER KING 3684,94109,96.66666667
4382,66811,BK11852,94103,89.8
4384,66838,QUIZNOS #3860,94109,95.66666667
4385,66846,SEASONAL ELEGANCE CATERING,94124,98.5
4386,66861,CAFE SAVOR,94114,91.25
4387,66863,KING OF THAI NOODLE,94133,82.33333333
4388,66874,PENINSULA SEAFOOD RESTAURANT,94133,79.5
4389,66894,CLANCEY'S MARKET-DELI,94122,98
4390,66895,IZAKAYA YUZUKI,94110,95.25
4391,66896,LITE BITE,94123,95.25
4392,66898,ANTIQUITY JUICE COMPANY,94102,100
4393,66899,FRANCESCA'S FRESH PRODUCE,94102,100
4394,66900,LA ESPIGA DE ORO,94110,78.75
4395,66901,CAMP,94118,96.66666667
4396,66902,PALIO CAFE,94107,94
4397,66919,LITTLE NEPAL RESTAURANT,94110,93
4400,66925,DELI BOARD,94107,90
4401,66927,CAFFE MODA,94103,94.2
4402,66932,TWO SISTERS BAR AND BOOKS,94102,98.66666667
4404,66934,SUBWAY SANDWICH,94111,96.5
4405,66952,MANDARIN ORIENTAL SF - BAR/PANTRY,94104,99
4406,66953,MANDARIN ORIENTAL SF - PASTRY KITCHEN,94104,97.25
4407,66954,MANDARIN ORIENTAL SAN FRANCISCO - PANTRY,94104,100
4408,66955,MANDARIN ORIENTAL SF - EMPLOYEE CAFETERIA,94104,99
4409,66956,ETC DESSERT CAFE,94122,91.33333333
4410,66957,MANDARIN ORIENTAL SF - MAIN KITCHEN,94104,99
4411,66958,VALLARTA'S TACO BAR,94110,78.8
4412,66960,"HOT PRESS SF, INC.",94110,97
4413,66961,MI TIERRA MARKET,94110,86
4414,66962,KING FOOT SUBS,94117,81
4415,66963,ZYNGA,94103,91.66666667
4416,66965,DA VINCI VILLA HOTEL - CAFE COMO,94109,86.5
4417,66966,ELITE AUDIO COFFEE & WINE BAR,94107,99.5
4418,66972,AKIBA,94121,95.5
4419,66974,LIMON ROTISSERIE,94112,92.66666667
4420,66979,THE HUMMUS GUY,94102,100
4421,66980,RED TAVERN,94121,94
4422,66985,PHO VIETNAM SAN FRANCISCO,94109,93.25
4423,66986,MOMI TOBY'S REVOLUTION CAFE & ART BAR,94102,94.66666667
4424,66988,PARK TAVERN,94133,91.66666667
4425,66990,BAI SOM THAI KITCHEN,94121,87.25
4426,66992,MIFUNE BISTRO,94115,93.8
4427,66999,SUPER DUPER BURGERS,94123,89
4428,67000,CHILES PIES,94114,92.66666667
4429,67005,SMOKIN WAREHOUSE BBQ,94124,88.71428571
4430,67043,JANG SOO BBQ,94121,92
4431,67049,SPECIALTY'S CAFE & BAKERY,94105,91.5
4432,67063,7-ELEVEN #2366-34977,94102,94.8
4433,67067,TUPELO,94133,87.33333333
4434,67075,BEACHSIDE COFFEE BAR & KITCHEN,94122,90.6
4435,67085,CHARLIE'S KWIK-STOP MARKET & DELI,94134,98.5
4436,67093,KATHERINE DELMAR BURKE SCHOOL,94121,98
4437,67123,MOZZERIA,94103,99.6
4439,67143,TACOS EL OJO DE AGUA,94124,88.66666667
4440,67145,DIVINE PETITES,94115,100
4441,67148,DANDELION CHOCOLATE,94114,100
4442,67149,"SUSHI IN, LLC",94123,95.33333333
4443,67150,THE MELT,94105,97.5
4444,67154,RIVERSIDE SEAFOOD RESTAURANT,94116,71.33333333
4445,67160,ZCREPES,94107,95.25
4446,67162,COFFEE BAR MONTGOMERY,94104,97.75
4448,67174,CYBERNET ENTERTAINMENT,94103,95.8
4449,67176,THE MELT,94111,99.33333333
4450,67182,"ASANA, INC.",94103,100
4451,67184,BIERGARTEN,94102,97
4452,67186,ETCETERA WINE BAR,94110,97.5
4453,67187,CHIPOTLE MEXICAN GRILL #1560,94133,93.33333333
4454,67193,LA BOULANGE DE SUTTER,94108,97.25
4456,67218,"WILLIAMS-SONOMA, INC.",94133,89.33333333
4457,67229,MISSION MARKET MEAT DEPT.,94110,95.25
4458,67235,STEINS,94118,98
4459,67237,LA JEFA,94107,93
4460,67246,SODEXO @ ACADEMY OF ART UNIVERSITY,94102,97.33333333
4461,67250,SODEXO @ ACADEMY OF ART UNIVERSITY,94102,92.66666667
4462,67262,WONGLEE LLC,94133,92
4463,67268,RICE VALLEY INC.,94122,81.75
4464,67275,PANDORA KARAOKE/AHN,94102,88.66666667
4465,67276,THE COW HOLLOW MARKET,94123,90.5
4466,67299,"HOME MAID RAVIOLI CO., INC.",94112,100
4467,67303,PINE & JONES MARKET,94109,91
4468,67311,LA PERLA PIZZA,94102,82.5
4469,67330,SAN TUNG RESTAURANT LLC,94122,73
4470,67342,KASA INDIAN TRUCK 2,94107,97
4471,67355,THE USUAL SUSPECTS CAFE,94133,97
4472,67356,INDIGO RESTAURANT,94102,82.66666667
4473,67357,UMAMI BURGER SF,94123,95.5
4474,67359,LITE BITE,94123,92.75
4475,67371,ROXIE MARKET & DELI,94122,75
4476,67374,SWEET INSPIRATION BAKERY,94114,94.75
4477,67385,"WYCEN FOODS, INC.",94108,94
4478,67414,PHOENIX PASTIFICIO,94132,100
4479,67417,AMITIS DELI CAFE,94117,97.33333333
4480,67424,SQUARE MEALS & BATTER BAKERY,94109,92
4481,67427,LA FINA ESTAMPA,94109,94.75
4482,67432,AQ RESTAURANT & BAR,94103,85
4483,67446,SOMA CHICKEN AND SALAD,94105,93.33333333
4484,67448,SOO FONG RESTAURANT,94124,89
4486,67471,UNDERDOG,94122,100
4488,67489,THE DARK HORSE INN,94112,100
4489,67492,"TONAYENSE, INC.",94124,84.33333333
4490,67494,HICKORY FARMS #10916,94132,96.66666667
4491,67495,SOUTHERN PACIFIC BREWING,94110,94
4492,67500,TONIGHT RESTAURANT,94116,80
4493,67501,GALETTE 88,94108,98
4494,67510,SUBWAY SANDWICHES,94105,98.5
4495,67514,CAKO BAKERY,94103,88
4496,67515,PIZZA ORGASMICA,94123,88.66666667
4498,67543,FARMHOUSE CULTURE,94111,100
4499,67545,KEIKO A NOB HILL,94109,93.5
4500,67552,NAMU GAJI,94110,91
4501,67554,GOOD ORCHARD BAKERY,94112,86
4502,67558,AZUCAR LOUNGE,94103,98
4503,67560,HUMPHRY SLOCOMBE,94111,100
4504,67564,ITHAI,94109,84
4505,67565,KING OF THAI NOODLES CAFE,94116,84.66666667
4506,67567,ROLLING-OUT,94116,91.6
4507,67572,JALAPENOS,94132,95.4
4508,67577,SAO BIEN RESTAURANT,94109,72.16666667
4509,67584,STOW LAKE BOATHOUSE COMPANY,94132,86.5
4510,67587,BURGER URGE,94117,96
4511,67590,GOURMET AND MORE,94102,94.5
4512,67595,NEW CENTURY SEAFOOD MARKET,94122,85
4513,67596,VALLARTA TACO BAR,94110,73
4514,67597,PATXI'S CHICAGO PIZZA,94122,97.33333333
4516,67602,CHIPOTLE MEXICAN GRILL #1702,94103,97
4517,67606,MAYO & MUSTARD,94105,94.66666667
4518,67612,BAY SUBS & DELI,94115,93
4519,67614,HARROW,94108,91
4520,67615,ESPOSTO'S DELI,94107,98.25
4521,67617,JOEY & PAT'S BAKERY & COFFEE SHOP,94110,90.33333333
4522,67657,ROOSTER TAIL,94115,98.5
4523,67676,KENKEN RAMEN LLC,94110,97
4524,67683,JW MARRIOTT SF - BANQUET FACILITY,94102,99
4525,67685,JW MARRIOTT SF - EMPLOOYEE CAFETERIA,94102,97.5
4526,67688,JW MARRIOTT SF - MAIN KITCHEN & STORAGE,94102,98
4527,67690,SARU,94114,94.66666667
4528,67691,JW MARRIOTT SF - RESTAURANT & BAR,94102,96.5
4529,67693,JW MARRIOTT SF - CONCIERGE LOUNGE,94102,99
4530,67696,AUNTIE ANNIE'S USQ,94102,91.25
4531,67707,THE SILVER PLATTER,94109,85.5
4532,67734,STROGANOFF RESTAURANT,94133,74
4533,67741,HONG KONG LOUNGE II,94118,81.25
4534,67743,AFTER OSHA,94108,84.5
4535,67751,HAPPY DONUT,94103,82
4536,67754,JOY HING BBQ NOODLES HOUSE,94108,95
4537,67786,DOBBS FERRY RESTAURANT,94102,90.33333333
4538,67788,SUSHI TAKA,94108,98
4539,67790,PACHAMAMA COOKERY,94110,100
4540,67804,TCHO,94111,92.33333333
4541,67806,HOLY DOG,94115,92.5
4542,67807,THE CRŽME BRULEE CART,94103,94
4543,67808,CAFE BELLATRIX,94102,95.6
4544,67809,BIG FOUR RESTAURANT,94108,95
4545,67815,SOUTHPAW BBQ,94110,93.25
4546,67828,KING OF THAI NOODLE #2,94118,93
4547,67832,LA ROSA TAQUERIA & GRILL,94109,89.4
4548,67833,DEAR MOM,94103,89.33333333
4549,67838,BLACK JET BAKING CO.,94111,88
4550,67839,THE COFFEE BEAN AND TEA LEAF,94104,100
4552,67847,ESPRESSAMENTE ILLY,94111,94.33333333
4553,67849,DANTE'S TABLE,94114,73.5
4554,67856,PEARL MARKET,94115,94.5
4555,67862,THE SOCIAL STUDY,94115,98.66666667
4556,67864,RECCHIUTI CHOCOLATE LAB,94107,96
4557,67865,FOUNTAIN CAFE & BAKERY,94102,100
4558,67869,YUUBI JAPANESE RESTAURANT,94118,91
4559,67871,MISSION DOLORES ACADEMY,94114,88
4561,67894,DOCTOR'S LOUNGE,94112,96.33333333
4562,67895,PRECITA PARK CAFE,94110,95.66666667
4563,67911,PRATHER RANCH MEAT CO.,94111,95.66666667
4564,67917,HILTON FINANCIAL DISTRICT,94108,95
4565,67919,TATAKI CANYON,94131,98
4566,67920,NOORI,94122,84.5
4567,67923,OLD SKOOL CAFE,94124,94
4568,67930,GOOD NOODLE,94118,94
4569,67932,HACIENDA,94117,100
4570,67933,KIRIMACHI,94133,96
4571,67936,DOTTIE'S TRUE BLUE CAFE,94103,77
4572,67943,TEAVANA CORPORATION,94103,97
4573,67965,WIN FOOK RESTAURANT,94122,78.66666667
4574,67982,CAFFE CENTRAL,94103,89.25
4575,67985,MOYA,94103,89
4576,68003,WHAT'S UP DOG EXPRESS,94103,98
4577,68007,OSHA WAREHOUSE LLC,94124,92.66666667
4578,68013,"MARIPOSA BAKING CO., INC.",94111,98
4579,68018,CAFETO COFFEE SHOP,94110,95
4580,68023,THE BARREL ROOM,94109,95.5
4581,68026,ESTELA'S,94108,94.75
4582,68036,CITY CHOPSTICKS,94108,91.5
4583,68037,FOCACCIA MARKET BAKERY,94107,90
4584,68040,MAN KEE CAFE,94133,71
4585,68041,LES ELEMENTS PATISSERIE,94111,99
4586,68042,YUMMY YUMMY,94133,77
4587,68045,MAVEN RESTAURANT,94117,94
4588,68056,ANDRONICO'S COMMITY MARKETS,94122,73.5
4589,68058,"HOME MAID RAVIOLI CO., INC.",94110,98.4
4590,68065,SWEET WOODRUFF,94109,94.66666667
4591,68067,LA BOULANGE DE CALIFORNIA,94104,98
4593,68070,PER DIEM,94104,97.66666667
4594,68071,O3 BISTRO & LOUNGE,94102,93.75
4595,68079,PHILZ COFFEE,94114,95
4596,68080,CAFE BUON GIORNO,94111,89.66666667
4597,68089,BURGER KING 5830,94124,94.5
4598,68090,ORIGINAL JOE'S,94133,89.5
4599,68091,KI¾N THANH,94109,84.5
4600,68104,FRESHROLL,94103,95
4601,68105,GILBERTH'S ROTTISERIE & GRILL,94107,88.66666667
4602,68121,HOT POT GARDEN,94116,92
4603,68128,FLOURCHYLDE BAKERY,94104,100
4604,68130,VINYL CAFE AND WINE BAR,94117,85.33333333
4605,68131,RADIO AFRICA & KITCHEN,94124,94
4606,68146,CENTO 330 RITCH STREET,94107,96.66666667
4607,68149,SUBWAY SANDWICHES #53761,94111,96.66666667
4608,68151,"PRECIOUS BITES, LLC",94122,100
4609,68152,STATE BIRD PROVISIONS,94115,100
4610,68158,I-SKEWERS,94122,84
4611,68159,TOWER BURGER,94127,90.66666667
4612,68160,GOURMET CAROUSEL,94109,82
4613,68162,PIXIE'S SINUGBA,94112,90.5
4614,68172,BOB'S GRILL & GROCERY,94110,85
4615,68173,WISE SONS DELI,94110,85.75
4616,68179,MARKET & RYE,94127,87.5
4617,68181,FRESH & EASY NEIGHBORHOOD MARKET,94134,99.5
4618,68189,SILVERSTONE CAFE,94110,96.25
4619,68194,NEW TARAVAL CAFE,94116,94.33333333
4620,68196,HAPPY YOGURT,94121,99.5
4621,68219,CALABRIA BROS.,94112,99.5
4622,68220,CHOMP & SWIG,94118,92
4623,68223,CAFFE D' MELANIO,94112,88.5
4624,68226,SF SOUP CO.,94107,96
4625,68234,"DROPBOX, INC.",94107,95
4626,68245,U-SUSHI,94105,94.75
4627,68247,MIXT GREENS,94105,92
4628,68249,MIXT GREENS,94105,88.4
4629,68250,THE STANFORD COURT HOTEL - CLUB LOUNGE,94108,100
4630,68251,THE STANFORD COURT HOTEL - CATERING KITCHEN,94108,96
4631,68252,THE STANDORD COURT HOTEL,94108,93.66666667
4632,68254,FOUR BARREL COFFEE,94103,96
4633,68257,AFC SUSHI AT MOLLIE STONE'S #10,94127,94
4634,68258,A&M LIQUOR,94109,99.33333333
4635,68259,BALBOA THEATER,94121,96.5
4636,68261,MV PISCES,94133,97.33333333
4637,68262,MV SCORPIO,94133,97
4638,68263,MV TAURUS,94133,98.66666667
4639,68264,NAVIN THAI RESTAURANT,94108,89.66666667
4640,68269,WALGREENS,94103,97
4641,68274,WALGREENS,94110,100
4642,68278,FRESH BAY CAFE,94123,89.33333333
4643,68279,YOPPI YOGURT,94109,84
4644,68281,NEW BIG LANTERN,94103,84.4
4645,68283,THE SPICE & TEA EXCHANGE,94133,99.33333333
4646,68287,WALGREENS,94102,88
4647,68288,WALGREENS,94104,98
4648,68289,WALGREENS,94133,90
4649,68294,WALGREENS,94103,97
4650,68295,WALGREENS,94102,100
4651,68298,WALGREENS,94103,96.5
4652,68307,VOODOO VAN,94124,100
4654,68318,GAJALEE,94110,87
4655,68320,NEWTREE,94105,95.8
4656,68321,CAPO'S,94133,78.5
4657,68323,PIG AND PIE,94110,95.33333333
4658,68325,ZHU ZHU YU GOOD LUCK DIM SUM,94118,94
4659,68331,BLACKWOOD THAI CUISINE,94123,88.66666667
4660,68345,MIXT GREENS,94111,91.33333333
4661,68351,MIXT GREENS,94104,92
4662,68352,VOGUE THEATRE,94115,89
4663,68353,HOPS & HOMINY,94108,89
4664,68356,BASK,94111,90.5
4665,68360,PHARAOHS,94102,84.75
4666,68362,LUCKY STRIKE SAN FRANCISCO LLC,94107,92.25
4667,68366,FLYING PIG BISTRO,94103,94
4668,68367,JASMINE TEA HOUSE,94110,72.66666667
4669,68368,THE GRILLS AND POTS,94118,72.5
4670,68371,CANDYBAR,94124,93
4672,68379,ROSE FOOD MART,94110,88
4673,68390,MISSION'S KITCHEN,94110,89.66666667
4674,68390,MISSION'S KITCHEN,94110,89.66666667
4675,68394,MISSION BOWLING CLUB,94110,94
4676,68400,MIRALOMA LIQUORS,94127,86.5
4677,68401,CHASING LIONS CAFE,94112,92.33333333
4678,68403,EMPERO TASTE,94121,82.33333333
4679,68407,GANIM'S MARKET,94107,93
4680,68410,903,94110,92
4681,68412,"PURPLE KOW, KAMS",94121,91
4682,68421,CAKO BAKERY,94103,96.2
4683,68422,CAKO CREAMERY,94103,93.4
4684,68428,CAFE COCO,94118,93.33333333
4685,68430,SAN FRANCISCO SOUP CO.,94103,93.33333333
4686,68431,BON APPETIT @ ADOBE,94107,87
4687,68433,NEW FORTUNE DIM SUM,94108,76.66666667
4688,68438,WEXLER'S BACK,94111,75
4690,68442,SAUCE BELDEN,94104,97
4691,68451,BUCKHORN GRILLS,94103,94.33333333
4692,68452,DARN GOOD FOOD,94108,100
4693,68454,KIPPU JAPANESE RESTAURANT,94115,94
4694,68458,DANTES WEIRD FISH,94110,91.75
4695,68462,BREAD AND BUTTER CAFE,94117,95
4696,68467,YONG FONG CO.,94118,100
4697,68469,THE ROASTERY,94105,89
4698,68483,EL TOMATE RESTAURANT,94110,91
4699,68487,ALIMENTO,94133,95.5
4700,68488,SHISO RESTAURANT,94110,83.66666667
4701,68493,CASSAVA BAKERY & CAFE,94121,91.25
4703,68503,NIZARIO'S PIZZA,94110,94.25
4704,68504,THE FITZGERALD HOTEL,94109,97
4705,68508,PHO NICE,94112,85.75
4706,68511,GIOIA PIZZERIA,94109,87.66666667
4707,68525,ST. VINCENT,94110,95.5
4708,68530,LUPICIA PACIFIC INC.,94103,96
4709,68533,FORK CAFE,94114,88.5
4710,68540,RANK QUICKSERVE,94112,87.33333333
4711,68542,LA BOULANGE DE YERBA BUENA,94110,96
4714,68560,WOW NAAN-N-CURRY,94122,89.66666667
4715,68572,STUDIO MIX,94109,93
4717,68595,SOGREEN YOGURT METREON,94103,98
4718,68600,BLACK POINT CAFE,94109,99
4719,68608,CORIANDER GOURMET THAI,94103,98.25
4720,68615,OSHA EXPRESS,94105,91
4721,68618,IKE'S PLACE,94132,98
4722,68620,ABC BAKERY CAFE INC.,94122,62.33333333
4723,68626,BALO VIETNAMESE EATERY,94102,100
4724,68633,ABC BAKERY CAFE,94133,83
4725,68636,PREET PALACE INDIAN CUISINE,94115,90
4726,68637,ELLA'S RESTAURANT,94115,81
4727,68644,CENTRAL KITCHEN & SALUMERIA,94110,97
4728,68645,LOCAL'S CORNER,94110,94
4729,68649,TRES TRUCK,94107,94
4731,68659,REGION,94105,89
4732,68668,NANA JOES GRANOLA,94114,100
4733,68672,KAMA SUSHI SOMA,94103,78
4734,68674,MICHAELIS FOOD STORE,94109,91.33333333
4735,68679,JAVA DETOUR,94103,93.6
4736,68680,MAIN STREET MEAT & FISH MARKET,94114,100
4737,68682,PONCHO AND EMILY'S,94109,90
4738,68690,TOUT SWEET PATISSERIE,94102,88.66666667
4739,68691,"SUNNY LAND PRODUCE, INC.",94133,82
4740,68692,SIDEWALK JUICE,94110,90.66666667
4742,68699,PRETTY PLEASE BAKESHOP,94118,100
4743,68701,GRINDZ,94118,100
4744,68706,TAISHAN CAFE,94118,88
4745,68716,THE SWEET HOUSE,94121,98
4746,68718,SWAMP,94121,92
4747,68721,RYAN SCOTT 2 GO LLC,94103,88
4748,68723,FRENCH BAGUETTE,94104,97.33333333
4749,68739,STARBUCKS COFFEE,94111,96
4750,68740,V105,94103,95.75
4751,68742,"H & H FRESH FISH COMPANY, INC.",94111,100
4752,68752,CHEVYS FRESH MEX,94103,92.33333333
4753,68753,LA BRICIOLA  RESTAURANT,94107,87.66666667
4754,68760,ENJOY VEGETARIAN RESTAURANT,94121,95
4755,68761,SUBWAY SANDWICH #28429,94105,100
4756,68763,KICHI GRILL,94103,92
4757,68764,GOLDEN GATE GRILL,94102,90
4758,68766,CREPERIE SAINT GERMAIN,94104,100
4759,68767,WE OLIVE,94123,100
4760,68768,ELSY'S RESTAURANT,94110,84
4761,68773,NOPALITO,94122,86.33333333
4762,68774,FOX MARKET,94102,100
4763,68775,DANDELION CHOCOLATE,94110,98
4764,68784,JOE'S ICE CREAM,94121,100
4765,68786,LITTLE GARDEN,94133,78
4766,68799,ZEITGEIST,94110,97.5
4769,68808,"SHABUWAY, MEN-OH",94118,94.66666667
4770,68809,NEW DNA CAFE,94118,90
4771,68811,ANTHONY'S COOKIES,94110,98
4772,68813,SMALL FOODS,94107,97.66666667
4773,68814,FARLEY'S,94107,96
4774,68824,HARVEY'S PLACE,94107,83
4775,68825,CAFE NEW HONOLULU,94108,70.5
4776,68826,VANDA SIAM RESTAURANT,94111,83.66666667
4777,68831,SUPER DUPER,94103,97.33333333
4778,68832,BAYSHORE MARKET DELI & LIQUOR,94124,95
4781,68853,THE CAVE GRILL,94110,92.5
4782,68858,LITTLE CAFE,94103,91
4783,68860,SOMA FRESH MEAT AND DELI,94103,79
4784,68862,SWEET AHA!,94122,100
4785,68865,GRANT PLACE RESTAURANT,94108,88.33333333
4786,68872,JIANG LING CUISINE RESTAURANT,94134,89.5
4787,68880,SOMA CORP.,94103,83
4788,68881,LA CLIMENTINA,94103,76
4789,68890,GENEVA BUBBLE TEA,94112,95.66666667
4790,68891,LOCAL EDITION,94103,92
4791,68894,CRAFTSMAN AND WOLVES,94110,92.33333333
4792,68895,IT'SUGAR,94133,96
4793,68909,CAFE LA FLORE,94122,87.33333333
4794,68916,RUMORS,94103,78
4795,68930,KARACHI CHICKEN,94102,79.66666667
4796,68938,PA'INA LOUNGE & RESTAURANT,94115,95.33333333
4797,68944,PEET'S COFFEE AND TEA,94132,97.33333333
4798,68945,GREAT STEAK & POTATO,94132,91.25
4799,68949,CHINATOWN RESTAURANT,94121,88
4800,68950,MARCELLA'S LASAGNERIA & CUCINA,94107,94
4801,68952,LIVE SUSHI,94112,94.66666667
4802,68955,GHIRARDELLI CHOCOLATE,94103,97.5
4803,68959,FLYWHEEL COFFEE ROASTERS,94117,99
4804,68961,PUPUSERIA & RESTAURANTE PANCHITAS,94112,95.33333333
4805,68962,BASSOS,94114,81
4806,68963,WEST OF PECOS,94110,95
4807,68974,"SUSHI AVENUE, INC.",94132,92
4809,68982,THE BURRITT ROOM & TAVERN,94108,85
4811,68986,CAFE TROYA FILLMORE,94115,94
4812,68991,LUNCH GEEK LLC,94103,85
4813,68994,HAIGHT ASHBURY FREE CLINICS,94117,100
4814,68998,CAJUN HOUSE,94118,96
4815,69006,CHIPOTLE MEXICAN GRILL #1566,94111,92.5
4817,69013,TACOS EL PAISANO,94110,90
4818,69015,144 KING ART CAFE,94107,80.5
4819,69016,LAHORE KARAHI,94109,80.5
4820,69023,Y & Y VIRTNAMESE RESTAURANT,94118,95.33333333
4821,69026,GM MARKET INC.,94112,78.5
4823,69041,WASHINGTON CAFE,94108,73
4824,69044,AT&T PARK - NEW DERBY GRILL,94107,95.5
4825,69045,AT&T PARK - NEW VENDING ROOM,94107,100
4826,69047,AT&T PARK - WINE CART,94107,100
4827,69048,AT&T PARK - 1ST BASE CARVERY,94107,97.5
4828,69049,AT&T PARK - ANCHOR PLAZA,94107,100
4829,69051,AT&T PARK - P6 DRAFT CART,94107,100
4830,69053,AT&T PARK - 134 HOT CORNER BAR,94107,98.5
4831,69058,HAWAIIAN SANDWICHES SHOP,94112,94.66666667
4832,69060,CITYHOUSE RESTAURANT,94102,94
4833,69064,VIETNAM RESTAURANT,94133,82
4835,69067,SHABU SUSHI,94118,91.33333333
4836,69070,"GOOGLE, INC.",94105,97.66666667
4837,69081,THE ROXIE THEATER,94103,98.5
4838,69082,THE ORIGINAL FRONT ROOM,94109,81
4839,69090,NUCHA,94112,100
4840,69110,CHEZ MAMAN,94102,92
4841,69113,UPCIDER,94109,97
4842,69115,HAHN'S HIBACHI,94109,75
4843,69118,NOODLE BAR AND GRILL,94133,76.5
4844,69120,PIZZA ROYAL,94133,84.5
4845,69121,"MAVELOUS, LLC",94102,87.5
4847,69123,GOLDEN WAFFLE,94132,92
4848,69125,MANNA CATERING,94112,86.33333333
4850,69135,GHIRARDELLI CHOCOLATE - MAIN CONCOURSE LEVEL,94107,96
4851,69146,THE ABBOT'S CELLAR,94110,95.5
4852,69147,MISSION ROCK RESORT,94107,93
4853,69149,POLK & CLAY LIQUOR,94109,94.66666667
4854,69150,L'OTTAVO RISTORANTE,94102,82.33333333
4855,69152,POLO GROUNDS PUB & GRILL,94107,96
4856,69153,SILVERSTEN PICKLE COMPANY,94103,100
4857,69169,"FRUIT GARDEN, LLC",94133,76
4858,69172,VICTORIA PASTRY CO.,94133,92
4859,69175,MAU RESTAURANT,94110,93.33333333
4860,69178,RUSSIAN DELI,94108,93
4861,69180,AMBER DHARA,94110,88.5
4862,69181,CHA-YA RESTAURANT,94110,90
4863,69186,"PREMIER CATERING & EVENTS, INC.",94107,91
4864,69188,SIAM LOTUS THAI CUISINE,94117,96
4865,69189,SWEET BASIL THAI CUISINE,94110,86.5
4866,69193,HONG MARKET,94109,90.5
4867,69194,GRANDMA'S DELI & CAFE,94103,90.5
4868,69195,CENTER CAFE,94103,83.5
4869,69199,MEHFIL INDIAN RESTAURANT,94105,95
4870,69205,LAI HONG LOUNGE,94133,64
4871,69206,"SF HENRY VIII, LLC",94102,88
4872,69207,ILANA CAFE,94121,94.66666667
4873,69208,WINE & WALL,94105,100
4875,69214,DOLCE AMORE,94109,95.66666667
4876,69215,THE RIB WHIP (#1/CEDAR HILL),94102,93
4877,69217,OREXI INC.,94127,92
4878,69234,WASABI BISTRO JAPANESE RESTAURANT,94114,78.5
4879,69236,THE CORNER STORE,94118,87
4880,69237,SPRESSA,94132,98.5
4881,69244,JAMBER,94107,88.5
4882,69245,FARINA PIZZERIA,94110,96.66666667
4883,69249,BON APPETIT @ TWITTER,94103,81
4884,69251,LA BOULANGE DU DOME,94103,86.66666667
4885,69253,CHILI CHA CHA 2,94110,73.66666667
4886,69257,LITTLE HEAVEN DELI,94110,95.5
4887,69259,GOAT HILL PIZZA,94127,93
4888,69263,CHEF PELLE CATERING,94103,92.66666667
4889,69269,"THE MELT, BUS 0001",94102,82
4890,69270,"THE MELT, BUS 0002",94103,90
4891,69272,PAPA NOVEMBER,94103,98
4892,69275,TACOS EL TUCA,94103,89
4893,69278,CAFFE CENTO,94108,94.33333333
4894,69279,PATISSERIE PHILIPPE,94107,99
4895,69281,FAIRMONT HOTEL SAN FRANCISCO - MAIN KITCHEN,94108,95.33333333
4896,69282,NEW JUMBO SEAFOOD RESTAURANT,94122,78
4897,69283,FAIRMONT HOTEL SAN FRANCISCO - LAUREL COURT,94108,95.66666667
4898,69284,FAIRMONT HOTEL SF- EMPLOYEE CAFE,94108,98.66666667
