postal_code,business_id,name,score,price.per.square.foot
94122,60598,ARIZMENDI BAKERY,100,559
94122,589,WON TON HOUSE,83.66666667,559
94122,17647,ENJOY VEGETARIAN RESTAURANT,83,559
94122,75110,SCRUMPTIOUS DELIGHTS INC,96,559
94122,65634,TEAWAY,85.5,559
94122,558,CAJUN PACIFIC,91,559
94122,19043,UNDERDOGS SPORTS BAR & GRILL,88,559
94122,590,HAHN'S HIBACHI #6,89,559
94122,74601,DULCINEA BAKESHOP,96,559
94122,74981,CHINA NORTH DUMPLING,85,559
94122,2697,HOWARD'S CAFE,62,559
94122,64503,WOOLY PIG CAFE,84.33333333,559
94122,59082,UNCLE BENNY'S DONUT & BAGEL,91.66666667,559
94122,67075,BEACHSIDE COFFEE BAR & KITCHEN,90.6,559
94122,60712,"TOFU YU, LLC",100,559
94122,74829,OUTERLANDS,91,559
94122,1959,EBISU RESTAURANT,81,559
94122,68151,"PRECIOUS BITES, LLC",100,559
94122,179,SECRET GARDEN TEA HOUSE,92,559
94122,65531,YELLOW SUBMARINE,72.75,559
94122,3025,PEKING RESTAURANT,89.4,559
94122,62330,SOCIAL KITCHEN & BREWERY,71,559
94122,25387,YUM YUM FISH,83.66666667,559
94122,75429,SHABU TONIGHT,100,559
94122,509,CAFE BAKERY,88.5,559
94122,59338,SOI GOW THAI NOODLE CAFE,74.25,559
94122,251,BEANERY INC.,89,559
94122,9444,KIKI JAPANESE RESTAURANT,85,559
94122,2700,NANJING ROAD,72,559
94122,37462,JENNY'S BURGER,83.75,559
94122,66736,SOZAI,83.75,559
94122,75235,DURTY NELLY'S LLC,92,559
94122,67965,WIN FOOK RESTAURANT,78.66666667,559
94122,5090,SUNSET SUPERMARKET,84,559
94122,1265,STARBUCKS COFFEE,93.5,559
94122,39246,NEW SANDY'S CAFE & DELI,81.75,559
94122,70951,LYCHEE CAFE,78.5,559
94122,65538,DEVIL'S TEETH BAKING COMPANY,92.2,559
94122,3174,PARK CHOW,81,559
94122,9869,DONUT WORLD,89,559
94122,6625,HOUSE OF COFFEE,95.66666667,559
94122,65382,MANNA,75.33333333,559
94122,36750,PEASANT PIES,89.5,559
94122,68620,ABC BAKERY CAFE INC.,62.33333333,559
94122,76616,PERILLAS  VIETNAMESE CUISINE,81,559
94122,61493,A-1 LIQUOR & GROCERY,95.75,559
94122,63615,SAIWAII RAMEN,89.5,559
94122,64688,DASH CAFE,84.5,559
94122,14743,POLLY ANN ICE CREAM,98.66666667,559
94122,1304,RAIN TREE CAFE,84.5,559
94122,1266,JAMBA JUICE,95,559
94122,66280,THE POSH BAGEL,90.5,559
94122,3211,PHO HUYNH HIEP II,91.5,559
94122,35989,S & E SUPERMARKET,81,559
94122,65465,EAST & WEST GOURMET AFGHAN FOOD,100,559
94122,14303,MANGO MEDLEY,92.66666667,559
94122,74759,THE CREPEVINE,80.5,559
94122,37971,THE POT'S LLC,83,559
94122,71606,I - WONTON,81,559
94122,7728,PETE'S UNOCAL 76,98.85714286,559
94122,4837,SAFEWAY STORE #985,97.2,559
94122,4668,GOLDEN BEAR MARKET,90.5,559
94122,64524,PASION,88.5,559
94122,32992,UNDERDOG,79.25,559
94122,1957,KOO,91.5,559
94122,66894,CLANCEY'S MARKET-DELI,98,559
94122,969,LITTLE BEIJING RESTAURANT,81.6,559
94122,968,GOLDEN ISLAND CAFE,92.5,559
94122,33730,GASTRONOM DELI,87.4,559
94122,66956,ETC DESSERT CAFE,91.33333333,559
94122,74149,GUANG DONG BARBECUE TEA HOUSE,82,559
94122,3190,NORIEGA TERIYAKI HOUSE,87.66666667,559
94122,65693,TAY GIANG RESTAURANT,90.6,559
94122,26379,SUSHI KAZU,91,559
94122,6686,CHEVRON #1539,94.6,559
94122,515,TAZAKI SUSHI,91.8,559
94122,3183,NEW ERITREA RESTAURANT,83,559
94122,71657,BAAN THAI LLC,74,559
94122,24279,PARK GYROS,79.75,559
94122,3237,LAM HOA THUAN RESTAURANT,78.4,559
94122,63550,BROTHERS SEAFOOD INC.,85,559
94122,67920,NOORI,84.5,559
94122,38808,PPQ BEEF NOODLE HOUSE,88.83333333,559
94122,9283,LA FONDA,80.25,559
94122,62767,LINCOLN WAY SHELL,90,559
94122,18422,PISCES CALIFORNIA CUISINE,93.66666667,559
94122,75145,YUMMY DUMPLING,90,559
94122,34585,HING WANG BAKERY,68,559
94122,2798,MONGKOK DIM SUM & RESTAURANT,84,559
94122,69903,NUCHA,100,559
94122,3217,MARNEE THAI RESTAURANT,69,559
94122,67268,RICE VALLEY INC.,81.75,559
94122,4960,THREE STAR RESTAURANT,81.2,559
94122,66,STARBUCKS COFFEE,99.2,559
94122,5820,GLEN PARK ELEMENTARY SCHOOL,95.6,559
94122,63992,THAI COTTAGE RESTAURANT,96,559
94122,1954,T C PASTRY,88.16666667,559
94122,2001,J AND J BAKERY,76.33333333,559
94122,1343,HOTEI JAPANESE RESTAURANT,73.8,559
94122,65695,MEDITERREAN FOOD,91,559
94122,595,MAY LEE'S RESTAURANT,77,559
94122,3693,NEW HING LUNG RESTAURANT,78.2,559
94122,67330,SAN TUNG RESTAURANT LLC,73,559
94122,39169,HISSHO SUSHI @ ANDRONICO'S,91.66666667,559
94122,7755,ARIZMENDI BAKERY,83.66666667,559
94122,77176,LA BOULANGE DE SUNSET,88,559
94122,69282,NEW JUMBO SEAFOOD RESTAURANT,78,559
94122,73978,THE CREW,85,559
94122,63713,SUPERB GARDEN GROCERY,97.33333333,559
94122,71691,TPUMPS,93.5,559
94122,4672,IRVING SEAFOOD MARKET,86.66666667,559
94122,75973,B B TEA STATION LLC,98,559
94122,9310,LA PLAYA TAQUERIA,87,559
94122,3221,PASQUALES,78,559
94122,2390,GOLDEN RICE BOWL,66.33333333,559
94122,1712,SEA BREEZE CAFE,92.75,559
94122,63472,LET'S ROLL,85.57142857,559
94122,61463,TUTTIMELON,88.71428571,559
94122,3228,THANH LONG RESTAURANT,95,559
94122,72189,DRIP'D COFFEE LAB,97,559
94122,75502,BOOMING,65,559
94122,58712,KING OF NOODLES,68.33333333,559
94122,64195,GOLDEN GATE INDIAN CUISINE & PIZZA,88.75,559
94122,3594,CELIAS RESTAURANT,83.5,559
94122,1912,CAFE BAKERY,84.66666667,559
94122,69845,LY GARDEN RESTAURANT,91,559
94122,37969,KING OF WONTON & NOODLES,76.6,559
94122,67597,PATXI'S CHICAGO PIZZA,97.33333333,559
94122,64525,LOVING HUT VEGAN CUISINE,79.66666667,559
94122,77168,QUE HUONG VIETNAMESE DELI,86,559
94122,36618,CHUG PUB,81.5,559
94122,18824,FRESCA RESTAURANT,83.5,559
94122,3169,ANDY'S RESTAURANT,68.66666667,559
94122,7640,JUDAH MINI MARKET,99,559
94122,520,DAILY HEALTH,81.2,559
94122,66703,TEAWAY,79.8,559
94122,1327,SEA BISCUIT CAFE,89.66666667,559
94122,67371,ROXIE MARKET & DELI,75,559
94122,62768,19TH AVE SHELL,94.6,559
94122,538,MARNEE THAI RESTAURANT,78,559
94122,5787,LAWTON ELEMENTARY SCHOOL,98.6,559
94122,9352,OKAZU YA SAN FRANCISCO,86,559
94122,4669,7-ELEVEN,93.4,559
94122,69717,CRAW STATION,83.5,559
94122,2292,ORIENTAL SEAFOOD RESTAURANT,80.16666667,559
94122,1931,YUMMY YUMMY VIETNAMESE RESTAURANT,79,559
94122,972,"MING TAI WUN TUN NOODLE, INC.",90,559
94122,952,SHANGRILA VEGETARIAN REST,86.16666667,559
94122,69655,YAN YAN SEAFOOD RESTAURANT,83.33333333,559
94122,4681,SUBWAY,96.83333333,559
94122,69419,CHABAA THAI CUISINE INC.,88,559
94122,74520,O BISTRO,94,559
94122,37833,HOLLOW,93.5,559
94122,1991,SRI THAI CUISINE,87.5,559
94122,62419,INNER FOG,98.5,559
94122,5120,DOMINO'S PIZZA,94.66666667,559
94122,1344,BEANERY,92.66666667,559
94122,74266,M'S CAFE,65,559
94122,10131,CYBELLE'S FRONT ROOM,80.5,559
94122,15184,LIME TREE,72.33333333,559
94122,10990,TAK KEE LEE RESTAURANT,88.33333333,559
94122,7495,LINCOLN 76,99.2,559
94122,61854,CURRY VILLAGE,61,559
94122,65325,JAMBA JUICE - UCSF,98.5,559
94122,68909,CAFE LA FLORE,87.33333333,559
94122,5975,ST. JOHN OF GOD SENIOR MEALS PROGRA,94,559
94122,7641,OTHER AVENUES FOOD STORE,97.42857143,559
94122,5960,ST. ANNE,96.4,559
94122,33865,NABE,77,559
94122,67471,UNDERDOG,100,559
94122,20924,JJ ICE CREAM,88,559
94122,71132,QUICKLY,83.5,559
94122,13838,JUDAHLICIOUS JUICE,96,559
94122,71133,KOBE BENTO,84,559
94122,1930,SUNRISE DELI,89.5,559
94122,68560,WOW NAAN-N-CURRY,89.66666667,559
94122,62746,GREEN BAMBOO,92.66666667,559
94122,68056,ANDRONICO'S COMMITY MARKETS,73.5,559
94122,950,IRVING PIZZA,91.6,559
94122,951,KENTUCKY FRIED CHICKEN #50,94,559
94122,59761,HOLY GELATO,93.5,559
94122,4638,SUNSET BAKERY,79.75,559
94122,1276,IRVING STREET CAFE,69.33333333,559
94122,69528,TOYOSE INC,97,559
94122,1398,YUMMA'S MED GRILL,81.33333333,559
94122,66229,AMPHAWA THAI NOODLE HOUSE,87,559
94122,3608,TART TO TART,77.25,559
94122,4538,LUCCA FOOD & WINE SHOP,97.33333333,559
94122,5841,JEFFERSON ELEMENTARY SCHOOL,90.2,559
94122,60115,HONG'S KITCHEN,81,559
94122,38155,TOFU VILLAGE,93.16666667,559
94122,337,GORDO TAQUERIA #2,82.6,559
94122,610,POMELO,85,559
94122,961,JAVA BEACH CAFE,91.6,559
94122,77544,IRVING SUBS AND CHEESE SHOP,91,559
94122,33173,HANDY DELICATESSEN,97.66666667,559
94122,64437,WE LOVE JAM,100,559
94122,60656,HOME MAID RAVIOLI CO INC,100,559
94122,7033,SUNSET STRIP,92.85714286,559
94122,18767,WONDERFUL DESSERT & CAFE,91,559
94122,35702,MENKEE WONTON,86,559
94122,63265,SUN MAXIM'S BAKERY,81.6,559
94122,552,LOI'S VIETNAMESE RESTAURANT,80,559
94122,591,YOU SEE SUSHI,89,559
94122,966,L'AVENIDA,72,559
94122,687,KITCHEN KURA,74.33333333,559
94122,5790,GIANNINI MIDDLE SCHOOL,99.2,559
94122,32835,THE PIZZA PLACE,93.6,559
94122,67595,NEW CENTURY SEAFOOD MARKET,85,559
94122,1703,LANNA RESTAURANT,95,559
94123,305,PACIFIC CATCH,95.2,1076
94123,268,LOS HERMANOS,94.2,1076
94123,4555,UNITED LIQUORS & DELI,93,1076
94123,63095,AFC SUSHI @ SAFEWAY 1711,99.6,1076
94123,75662,GOLDEN GATE MARKET,90,1076
94123,67149,"SUSHI IN, LLC",95.33333333,1076
94123,2739,ROSE'S CAFE,87.2,1076
94123,61188,CIRCA,79.2,1076
94123,730,ALL STAR DONUTS,92,1076
94123,63562,CAFE DES AMIS,90.2,1076
94123,4703,LA CANASTA TAKE-OUT,89.4,1076
94123,299,YUKOL PLACE THAI CUISINE,86.66666667,1076
94123,400,COW HOLLOW CATERING,99.5,1076
94123,71477,CAFFE DOLCI,97,1076
94123,62521,ISA RESTAURANT,92.33333333,1076
94123,35750,BIN 38,90.16666667,1076
94123,34387,LOMBARD UNION 76,95.2,1076
94123,19025,MAMACITA,94.75,1076
94123,63047,ROAM ARTISAN BURGERS,91.42857143,1076
94123,2497,PLUTO'S,86.4,1076
94123,65624,TACKO SHOP,91.4,1076
94123,59898,PACIFIC PUFFS,95.83333333,1076
94123,63406,BAKER STREET BISTRO,87.4,1076
94123,10668,A16,94,1076
94123,74922,LE MARAIS BAKERY,72,1076
94123,4145,FINAL FINAL,94.66666667,1076
94123,267,ASA SUSHI,82.4,1076
94123,5038,MARINA DELI,97,1076
94123,3316,ROUND TABLE PIZZA,96.4,1076
94123,63082,THE BRICK YARD,78.4,1076
94123,5786,UNION STREET INN,96,1076
94123,729,ASHOKA INDIAN CUISINE,77,1076
94123,3344,BLUE LIGHT CAFE,87,1076
94123,2483,CAFE UNION,93.6,1076
94123,34388,PIZZA ORGASMICA,92.4,1076
94123,62775,LOMBARD SHELL,96,1076
94123,68767,WE OLIVE,100,1076
94123,66999,SUPER DUPER BURGERS,89,1076
94123,30001,AMICI'S EAST COAST PIZZERIA,100,1076
94123,68278,FRESH BAY CAFE,89.33333333,1076
94123,1122,STARBUCKS COFFEE,97.5,1076
94123,74021,SWEET AROMA,86,1076
94123,64787,CHOTTO,88.4,1076
94123,74850,CAFE CLAUDE,91,1076
94123,673,LOMBARD ALIVE SHOP,96.8,1076
94123,2714,BARNEY'S GOURMET BURGER,92.33333333,1076
94123,3345,"BAR NONE-SF, LLC",84.75,1076
94123,66382,BACK YARD,92,1076
94123,3327,SILVER CLOUD,84,1076
94123,273,HAI SUN RESTAURANT,82.2,1076
94123,17774,LA BOULANGE DE UNION,90.16666667,1076
94123,1491,LIVERPOOL LIL'S,86.2,1076
94123,63893,MARINA SUSHI BAR,89.33333333,1076
94123,4716,MICHAELIS WINE & SPIRITS,90.5,1076
94123,3885,IZZY'S STEAK & CHOP HOUSE,90.8,1076
94123,34746,MARINA PIZZA & CAFFE,87.5,1076
94123,3317,PANE E VINO TRATTORIA,90.25,1076
94123,10615,RULLI RISTO-BAR,95.6,1076
94123,1116,STARBUCKS COFFEE,99.6,1076
94123,29429,THE PLANT CAFE,90.8,1076
94123,67276,THE COW HOLLOW MARKET,90.5,1076
94123,71969,THE SANDWICH SPOT SF,97,1076
94123,38875,BENJARONG THAI CUISINE,86.5,1076
94123,32862,NAKED FISH SUSHI & LOUNGE INC,90.4,1076
94123,18399,STARBUCKS COFFEE,97.6,1076
94123,2080,LA CUCINA,93,1076
94123,37456,CAFE GOLO,91.8,1076
94123,4708,GREEN STREET MARKET,92,1076
94123,281,PARMA RESTAURANT,95,1076
94123,3875,MARINA SUPER,93.2,1076
94123,3881,INTERNATIONAL HOUSE OF PANCAKES,90,1076
94123,3549,MAS SAKE,84.5,1076
94123,66896,LITE BITE,95.25,1076
94123,60365,PIZZERIA AVELLINO,91.16666667,1076
94123,70254,DYNAMO DONUT AND COFFEE,99,1076
94123,34685,TACOLICIOUS,91,1076
94123,3942,BAY WATCH,92.5,1076
94123,5937,HERGE SCHOOL,98.66666667,1076
94123,34869,MARTHA & BROS. COFFEE,93.66666667,1076
94123,5266,UPTON CATERING,83.66666667,1076
94123,29304,KARA'S CUPCAKES,94.5,1076
94123,6001,PRESIDIO GATE APARTMENTS,98,1076
94123,32595,OSHA THAI RESTAURANT,87,1076
94123,665,BRAZEN HEAD RESTAURANT,83.6,1076
94123,1585,KENTUCKY FRIED CHICKEN,89.5,1076
94123,70138,THRIVE CLEANSE,94,1076
94123,63256,VIVA GOA,85,1076
94123,1784,CAPANNINA,92.5,1076
94123,5970,"HERITAGE, THE",95.75,1076
94123,63824,BLUE FOG MARKET,86.16666667,1076
94123,28978,UMAMI,97,1076
94123,4957,SAFEWAY STORES INC #711,87.2,1076
94123,13999,COCOA BELLA CHOCOLATE,99.6,1076
94123,4706,SHERMAN MARKET,98,1076
94123,39127,THE REPUBLIC,89.5,1076
94123,71443,DAVIDSTEA,99,1076
94123,2724,HUNAN EMPIRE,88,1076
94123,39851,EASTSIDE WEST,97.6,1076
94123,10657,FENG SHUI RESTAURANT,80.6,1076
94123,4553,RUTILY'S MARKET,90.8,1076
94123,2060,CAFE LOMBARD,80.16666667,1076
94123,57630,THE DRY DOCK,98.4,1076
94123,2063,ZUSHI-PUZZLE,88,1076
94123,2047,CHESTNUT DINER,92,1076
94123,65824,AATO,84.25,1076
94123,319,UNION STREET COFFEE ROASTERY,95.16666667,1076
94123,1323,THE BLACK HORSE LONDON DELI,87.33333333,1076
94123,61512,DELAROSA,93.8,1076
94123,63071,SUSIECAKES BAKERY,100,1076
94123,61513,CULTIVE FROZEN YOGURT,91.2,1076
94123,5278,WILLIAMS-SONOMA,92,1076
94123,3343,PERRYS,85.5,1076
94123,5908,SHERMAN ELEMENTARY SCHOOL,97,1076
94123,60898,PATXI'S CHICAGO PIZZA,90.85714286,1076
94123,7783,THE CHESTNUT BAKERY,95.33333333,1076
94123,2709,MELS DRIVE IN,84.6,1076
94123,65571,LA BELLE CREPE,97.4,1076
94123,39326,NETTI'E CRAB SHACK,97.4,1076
94123,67515,PIZZA ORGASMICA,88.66666667,1076
94123,35507,MARINA MEATS INC.,91.4,1076
94123,58861,THE TIPSY PIG,95.2,1076
94123,68331,BLACKWOOD THAI CUISINE,88.66666667,1076
94123,36523,MARINA THEATRE,96,1076
94123,37455,TUTTIMELON,90,1076
94123,66712,CASTAGNA,90.66666667,1076
94123,670,VIKINGS GIANT SUBMARINE SANDWICHES,86.8,1076
94123,65194,COUNTRY SKY,77,1076
94123,39914,FORT MASON,96.83333333,1076
94123,13226,CALIFORNIA WINE MERCHANT,96.8,1076
94123,64917,CELLAR DOOR,88.33333333,1076
94123,2706,MEZES RESTAURANT,87.6,1076
94123,70920,STOCK IN TRADE,88,1076
94123,17750,SQUAT AND GOBBLE CAFE,88.8,1076
94123,77173,TAMASHI,80,1076
94123,2725,BOBOQUIVARI'S,89.25,1076
94123,70823,TOMA,96,1076
94123,18805,TERZO,96,1076
94123,69557,LIGHTNING TAVERN,88.5,1076
94123,29428,GAMINE,89.8,1076
94123,691,MARINA SUBMARINE,91.16666667,1076
94123,36023,BLUE BARN GOURMET,95,1076
94123,2704,JUDY'S CAFE,89.8,1076
94123,2061,ATAMI SUSHI BAR & GRILL,92.66666667,1076
94123,276,CORSAGNA,99,1076
94123,5905,MARINA MIDDLE SCHOOL,91.5,1076
94123,24930,JAKE'S STEAKS,92,1076
94123,2555,EXTREME PIZZA,88.33333333,1076
94123,3877,BALBOA CAFE,90.2,1076
94123,290,BISTRO AIX,90.6,1076
94123,3043,ST. FRANCIS YACHT CLUB,86.5,1076
94123,74513,PETIT PRINCE CAFE,89,1076
94123,3700,CHESTNUT ST. COFFEE ROASTERY,97.6,1076
94123,63124,MARENGO ON UNION,93,1076
94123,65060,ATELIER CRENN,98.8,1076
94123,65057,THE BRIXTON,87.6,1076
94123,2674,YUZU,93.2,1076
94123,61613,AMERICAN CUPCAKE,88.8,1076
94123,61302,LUCKY DOGS,94.6,1076
94123,7241,CHEVRON #1712,99.6,1076
94123,67359,LITE BITE,92.75,1076
94123,4734,LUCCA DELICATESSEN,90.4,1076
94123,10470,REAL FOODS,85.66666667,1076
94123,3735,BETELNUT,91,1076
94123,2131,DRAGON WELL,94.2,1076
94123,5961,ST VINCENT DE PAUL,95,1076
94123,60662,HOME PLATE,85.66666667,1076
94123,2507,ALEGRIAS,97.33333333,1076
94123,67357,UMAMI BURGER SF,95.5,1076
94123,5039,PRESIDIO THEATRE,91.5,1076
94123,3727,ACE WASABI'S ROCK N ROLL SUSHI,89.4,1076
94123,33247,HOLE IN THE WALL PIZZA,91.8,1076
94124,75407,49 SQUARE CATERING,100,363
94124,208,CONSTANS GROCERY,89.75,363
94124,5656, HOL N JAM LEMONADE STAND #1,98.66666667,363
94124,4817,BIG SAVE MARKET,90.5,363
94124,5701,CP - ROOM 510,96.27272727,363
94124,5708,CP - ROOM 530,96.6,363
94124,65014,THE OLD CLAM HOUSE,91.5,363
94124,9183,GOLD CORNER CAFE,88.2,363
94124,5693,CP - ROOM 325,97,363
94124,67448,SOO FONG RESTAURANT,89,363
94124,5722,CP - ROOM E12,98.09090909,363
94124,76511,ALL NITE PIZZA & FOODS,96,363
94124,34591,LA LAGUNA,90.25,363
94124,68131,RADIO AFRICA & KITCHEN,94,363
94124,5655,"CP - TULLY'S COFFEE, L19",97,363
94124,5699,CP - ROOM 503,99.09090909,363
94124,5700,CP - ROOM 509,93.54545455,363
94124,5731,"CP - HOFBRAU, MEZZ LV",97.18181818,363
94124,5702,CP - ROOM 511,97.45454545,363
94124,5717,GUINESS PUB - ROOM D3,97.09090909,363
94124,62357,MARISCOS FRESCOS ESTILO MASATLAN,83.66666667,363
94124,68307,VOODOO VAN,100,363
94124,5665,"CP - PETE'S WICKED SUMMER BREW, UL 10",99,363
94124,3426,BONANZA RESTAURANT,87.25,363
94124,5680,CP - SUTTER'S GRILL,98.2,363
94124,5694,CP - ROOM 335,98.11111111,363
94124,5696,CP - ROOM 360 SPECIALTY STAND,94.22222222,363
94124,71695,WINGSTOP,90,363
94124,5727,"CP - BEER CARTS , UL 35-37",100,363
94124,5672,"CP - BEER CART, U/L, SEC.24",98.1,363
94124,66794,CP - ROOM D18,98,363
94124,37658,JACK IN THE BOX #556,97.6,363
94124,68089,BURGER KING 5830,94.5,363
94124,7636,LEE'S FOOD MARKET,84.4,363
94124,23273,MIKE MARKET,96.4,363
94124,5681,CP - PRESS CLUB (UP LV),97.72727273,363
94124,5721,CP - ROOM E41,95.6,363
94124,75380,ZEE COOKS LLC,94,363
94124,5659,"CP -  BEER CARTS, UL 17",98,363
94124,64213,BBC CAFE,95.6,363
94124,5709,CP - ROOM A1 SPECIALTY STAND,96.66666667,363
94124,68832,BAYSHORE MARKET DELI & LIQUOR,95,363
94124,66793,CP - ROOM D14,96.90909091,363
94124,7501,SAV MOR MART,90,363
94124,75222,LAS PALMAS ON SF,92,363
94124,5716,CP - ROOM D20 COMMISSARY,98.57142857,363
94124,17,GEORGE'S COFFEE SHOP,97,363
94124,1785,EL AZTECA,92.4,363
94124,3425,KENTUCKY FRIED CHICKEN,93.66666667,363
94124,5742, HOL N JAM LEMONADE STAND  #2,99.33333333,363
94124,2155,DOMINO'S PIZZA,98.4,363
94124,74971,NUCHA,98,363
94124,5720,CP - ROOM E33,97.45454545,363
94124,70058,JUICE SHOP,93,363
94124,5726,"CP -  BEER CARTS , UL 42-44",98.8,363
94124,74216,MDJK FOOD SERVICE,89,363
94124,5730,"CP - HOL N JAM ENT., ROOM C38",99.4,363
94124,818,WENDY'S CHEESE CAKE BAKERY,76.4,363
94124,75353,GRUMPY CAFE,94,363
94124,71611,THE BONEYARD,90,363
94124,70849,TACOS EL TRIUNFO,86.66666667,363
94124,5718,CP - ROOM E16,97.27272727,363
94124,73861,CITY LUNCH,81,363
94124,67492,"TONAYENSE, INC.",84.33333333,363
94124,68371,CANDYBAR,93,363
94124,76305,BREAKING BREAD CATERING,100,363
94124,5695,CP - ROOM 346-H,94.8,363
94124,5697,CP - ROOM 501,96.54545455,363
94124,75857,MOXIES,100,363
94124,75851,"OUTFIT GENERIC, INC.",92,363
94124,70211,CP - NAPA NOODLE,98.66666667,363
94124,66276,MARTITA'S RESTAURANT,85.75,363
94124,5698,CP - ROOM 502,96.1,363
94124,7024,JERUSULEM,93.6,363
94124,5703,CP - ROOM 513,96.45454545,363
94124,5692,CP - ROOM 324,95.88235294,363
94124,5875,THURGOOD MARSHALL HIGH SCHOOL,90.66666667,363
94124,66846,SEASONAL ELEGANCE CATERING,98.5,363
94124,67005,SMOKIN WAREHOUSE BBQ,88.71428571,363
94124,27874,PRALINES BY YVONNE,89.5,363
94124,74089,PECTOPAH LLC,87,363
94124,5710,CP - ROOM C-21,96.90909091,363
94124,13530,"CP - GRILL CART #5, (PC 55)",99.45454545,363
94124,7748,FOODS CO. #351,92.6,363
94124,74454,HAPPY MOOSE JUICE,100,363
94124,7628,STAR MARKET,89.5,363
94124,5674,CP - BEER CARTS,99.45454545,363
94124,1668,SILVER CREST DONUT SHOP,96.75,363
94124,7635,SURFSIDE LIQUORS,88,363
94124,5675,CP - BEER CARTS MN LV,99.55555556,363
94124,5677,CP - CURLEY GRIEVE PRESS ROOM,98.36363636,363
94124,199,TIFFANY'S CAFE,87.2,363
94124,5679,CP - MAIN COMMISSARY,97.3,363
94124,5723,CP - ROOM E28,96.09090909,363
94124,5683,CP - ROOM 302,98,363
94124,33619,RITUAL COFFEE ROASTERS,98.8,363
94124,816,B & J QUARTER POUNDER BURGERS,90.66666667,363
94124,5686,CP - ROOM 308,98.5,363
94124,7375,WALGREENS,98.66666667,363
94124,36022,WOK IN CHINESE AMERICAN FOOD,78.5,363
94124,62176,"J & V CATERING, INC",89.5,363
94124,5691,CP - ROOM 318,97.9,363
94124,3420,MCDONALDS,96.8,363
94124,5741,"CP - PORTABLE BEER STAND, UL  SEC. 45-47",99.63636364,363
94124,76301,THE CITY KITCHEN,100,363
94124,35502,JAVALENCIA CAFE,93.4,363
94124,76306,MAKEEATEASY,100,363
94124,6916,GRAND 7 LIQUOR & DELI,89.5,363
94124,12768,VASQUEZ COFFEE CO,95.75,363
94124,62688,AUNTIE APRIL'S,89,363
94124,8151,EVERGOOD SAUSAGE COMPANY,100,363
94124,64900,EL TONAYENSE #5,93.25,363
94124,66786,CP - GRAND PLAZA BAR,99.4,363
94124,5613,CP - ROOM 438,98.36363636,363
94124,5252,DAY DARMET CATERING,93.33333333,363
94124,66635,PALOU MARKET,89,363
94124,5663,CP - ROOM 323,96.54545455,363
94124,19373,LAS ISLETAS,86.6,363
94124,39377,SUPER SAVE MARKET,90,363
94124,5706,CP - ROOM 527,97.4,363
94124,5664,"CP - ROOM D1-D2, STINKING ROSE",97.8,363
94124,74091,CHOICE CATERING,91,363
94124,5712,CP - ROOM C3 SPECIALTY STAND,99.6,363
94124,61516,GASTRONAUT LLC,98,363
94124,13529,"CP - GRILL CART #4, (PC 42)",100,363
94124,13528,"CP - GRILL CART #3, (PC 37)",97.6,363
94124,5715,CP - ROOM D16,93.90909091,363
94124,70323,3M BAYVIEW MARKET,93.5,363
94124,17691,CP - HOL & JAM LEMONADE STAND # 04,100,363
94124,73860,BEN & JERRY'S,100,363
94124,5858,DREW ELEMENTARY SCHOOL,96.16666667,363
94124,12029,BVHP MULTIPURPOSE SENIOR CTR.,96.5,363
94124,5719,CP - ROOM E20,98.90909091,363
94124,5678,CP - EXTRA POINT BAR,96,363
94124,68007,OSHA WAREHOUSE LLC,92.66666667,363
94124,5682,CP - ROOM 139,95.8,363
94124,5684,CP - ROOM 306,97.11111111,363
94124,60042,FRESH & NATURAL 75 LLC,96.4,363
94124,5685,CP - ROOM 307,97.77777778,363
94124,941,TWO JACKS SEAFOOD #2,86.8,363
94124,5740,CP - PRETZEL CART #1,97.5,363
94124,75352,GUERILLA CATERING,100,363
94124,5690,CP - ROOM 317,95,363
94124,3414,TASTE CATERING,95.8,363
94124,5704,CP - ROOM 514,95.6,363
94124,5897,BRET HARTE CHILDREN'S CENTER,100,363
94124,74581,SAABIS DISCOUNT GROCERIES,94,363
94124,8122,A. TARANTINO & SONS INC.,98.66666667,363
94124,64101,YOUR MARKET,96.66666667,363
94124,74307,INDIAN BENTO,98,363
94124,77177,AGUILA DE ORO,98,363
94124,71186,DANO VIETNAMESE CAFE,85,363
94124,39403,FRISCO FRIED,96.4,363
94124,70686,SF PRIVATE CHEF,94,363
94124,7598,BEVERAGES & MORE,94.5,363
94124,5673,"CP - BEER CARTS , L34",99.2,363
94124,61494,GOLDEN CITY INN,83.8,363
94124,67143,TACOS EL OJO DE AGUA,88.66666667,363
94124,5733,CP - BEN & JERRY'S (CART 1),98.66666667,363
94124,5660,"CP - GRILL CART #6, (PC 30)",99.11111111,363
94124,5707,CP - ROOM 528,99.4,363
94124,5705,CP - ROOM 516,96,363
94124,69322,TOUT SWEET PATISSERIE,100,363
94124,4594,DOUBLE ROCK GROCERY,83.4,363
94124,5670, HOL N JAM LEMONADE STAND #3,98.90909091,363
94124,62069,GOLDEN EAGLE DELI & GRILL,96.8,363
94124,70452,KENNEDY MARKET & DELI,95,363
94124,67923,OLD SKOOL CAFE,94,363
94124,5874,HARTE ELEMENTARY SCHOOL,99.66666667,363
94124,5713,CP - ROOM C40,97,363
94124,69299,RESTAURANTE MONTE CRISTO #2,79.5,363
94124,5688,CP - ROOM 312,96.4,363
